"","frtn","rf"
"1990-07-31",-0.001634254,0.0002972222
"1990-08-01",-0.01118568,0.0002944444
"1990-08-02",-0.01870654,0.0002948413
"1990-08-03",-0.03014115,0.0002892857
"1990-08-06",0.001391546,0.0002896825
"1990-08-07",0.0106537,0.0002924603
"1990-08-08",0.004812375,0.0002928571
"1990-08-09",-0.01282855,0.0002940476
"1990-08-10",0.009991914,0.0002936508
"1990-08-13",0.001772745,0.0002944444
"1990-08-14",0.002112113,0.0002948413
"1990-08-15",-0.02238678,0.0002956349
"1990-08-16",-0.01357651,0.0002968254
"1990-08-17",0.002244669,0.0002964286
"1990-08-20",-0.02009784,0.0002984127
"1990-08-21",-0.01635992,0.0003003968
"1990-08-22",-0.02983979,0.0003011905
"1990-08-23",0.01468549,0.0002992063
"1990-08-24",0.03198956,0.0002972222
"1990-08-27",-0.0001203804,0.0002988095
"1990-08-28",0.00896942,0.0002968254
"1990-08-29",-0.01670545,0.0002964286
"1990-08-30",0.01219586,0.0002956349
"1990-08-31",0.001798346,0.000293254
"1990-09-04",0.004188607,0.000293254
"1990-09-05",-0.01197712,0.0002924603
"1990-09-06",0.009348049,0.0002928571
"1990-09-07",-0.005377629,0.000293254
"1990-09-10",-0.001682086,0.0002948413
"1990-09-11",0.004874233,0.0002944444
"1990-09-12",-0.01191688,0.0002924603
"1990-09-13",-0.005575758,0.0002916667
"1990-09-14",0.00310824,0.0002916667
"1990-09-17",0.002794824,0.0002924603
"1990-09-18",-0.006119358,0.0002924603
"1990-09-19",-0.01603267,0.000293254
"1990-09-20",-0.0003717242,0.000293254
"1990-09-21",-0.02144407,0.0002920635
"1990-09-24",0.0122237,0.0002928571
"1990-09-25",-0.01026154,0.0002916667
"1990-09-26",-0.0132128,0.000290873
"1990-09-27",0.01704145,0.0002869048
"1990-09-28",0.02916535,0.0002833333
"1990-10-01",0.001040519,0.0002829365
"1990-10-02",-0.01192296,0.0002849206
"1990-10-03",0.004269802,0.0002837302
"1990-10-04",-0.003635467,0.0002829365
"1990-10-05",0.006493506,0.0002793651
"1990-10-08",-0.02654378,0.0002793651
"1990-10-09",-0.01527488,0.0002845238
"1990-10-10",-0.01628101,0.0002857143
"1990-10-11",0.01563824,0.0002825397
"1990-10-12",0.01084237,0.0002833333
"1990-10-15",-0.01408987,0.000284127
"1990-10-16",-0.0003862495,0.000284127
"1990-10-17",0.02357032,0.0002857143
"1990-10-18",0.02220964,0.0002876984
"1990-10-19",0.007447529,0.0002876984
"1990-10-22",-0.007453568,0.0002869048
"1990-10-23",0.0009233042,0.0002861111
"1990-10-24",-0.007625607,0.0002865079
"1990-10-25",-0.01747537,0.0002849206
"1990-10-26",-0.00914538,0.0002829365
"1990-10-29",0.007383832,0.0002837302
"1990-10-30",0,0.0002833333
"1990-10-31",0.01010995,0.0002821429
"1990-11-01",0.0158889,0.0002797619
"1990-11-02",0.008928571,0.0002809524
"1990-11-05",-0.009276778,0.0002809524
"1990-11-06",-0.01786484,0.0002809524
"1990-11-07",0.005394217,0.0002813492
"1990-11-08",0.02008859,0.0002813492
"1990-11-09",0.01840866,0.0002797619
"1990-11-12",-0.005464809,0.0002797619
"1990-11-13",0.00875551,0.0002793651
"1990-11-14",-0.01041542,0.0002805556
"1990-11-15",0.00048391,0.0002813492
"1990-11-16",0.00713422,0.0002809524
"1990-11-19",-0.01248649,0.000281746
"1990-11-20",0.002431611,0.0002813492
"1990-11-21",-0.002789569,0.0002793651
"1990-11-23",0.004621747,0.0002789683
"1990-11-26",0.005205811,0.0002789683
"1990-11-27",-0.000301096,0.0002793651
"1990-11-28",-0.004698512,0.0002801587
"1990-11-29",0.01851964,0.0002789683
"1990-11-30",0.006001545,0.0002785714
"1990-12-03",0.007088009,0.0002797619
"1990-12-04",0.01108504,0.0002781746
"1990-12-05",-0.002436336,0.0002777778
"1990-12-06",-0.003896028,0.0002777778
"1990-12-07",0.003677758,0.0002734127
"1990-12-10",-0.007328564,0.0002722222
"1990-12-11",0.01165993,0.0002714286
"1990-12-12",-0.002432526,0.0002694444
"1990-12-13",-0.007489549,0.0002710317
"1990-12-14",-0.002339865,0.0002718254
"1990-12-17",0.01254764,0.0002702381
"1990-12-18",0.0005790723,0.0002670635
"1990-12-19",-0.0001157474,0.0002626984
"1990-12-20",0.005093477,0.0002599206
"1990-12-21",-0.005413187,0.0002615079
"1990-12-24",0.003010827,0.000259127
"1990-12-26",-0.007562201,0.0002571429
"1990-12-27",0.001454165,0.000256746
"1990-12-28",0.004704652,0.0002559524
"1990-12-31",-0.01127298,0.0002555556
"1991-01-02",-0.01374028,0.0002563492
"1991-01-03",-0.002667773,0.0002555556
"1991-01-04",-0.01717886,0.000259127
"1991-01-07",-0.001572517,0.0002583333
"1991-01-08",-0.0106615,0.0002555556
"1991-01-09",0.009919177,0.0002480159
"1991-01-10",0.002364496,0.0002464286
"1991-01-11",-0.008528398,0.0002444444
"1991-01-14",0.004148365,0.0002400794
"1991-01-15",0.007897934,0.0002400794
"1991-01-16",0.03433941,0.0002396825
"1991-01-17",0.01313037,0.0002428571
"1991-01-18",-0.003383416,0.000240873
"1991-01-21",-0.00811324,0.000240873
"1991-01-22",0.00591716,0.0002400794
"1991-01-23",0.01395617,0.0002436508
"1991-01-24",0.004038221,0.000243254
"1991-01-25",0,0.0002448413
"1991-01-28",-0.0003965332,0.0002480159
"1991-01-29",0.01524425,0.0002468254
"1991-01-30",0.008986883,0.0002460317
"1991-01-31",-0.002434167,0.0002456349
"1991-02-01",0.01558341,0.0002380952
"1991-02-04",0.008518539,0.0002373016
"1991-02-05",0.01954627,0.0002369048
"1991-02-06",-0.004195433,0.0002345238
"1991-02-07",0.008052904,0.0002357143
"1991-02-08",0.02581737,0.0002349206
"1991-02-11",-0.008200103,0.0002333333
"1991-02-12",0.009775883,0.0002321429
"1991-02-13",-0.01287399,0.0002325397
"1991-02-14",0.01340706,0.0002321429
"1991-02-15",0.001029548,0.0002345238
"1991-02-19",-0.01136481,0.0002365079
"1991-02-20",-0.0003641092,0.0002357143
"1991-02-21",0.002029347,0.0002349206
"1991-02-22",0.004517838,0.0002361111
"1991-02-25",-0.01199338,0.0002376984
"1991-02-26",0.01370866,0.0002396825
"1991-02-27",-0.001651698,0.0002392857
"1991-02-28",0.009357874,0.0002396825
"1991-03-01",-0.002919633,0.0002416667
"1991-03-04",0.02013768,0.0002404762
"1991-03-05",-0.001359654,0.0002400794
"1991-03-06",-0.0005546871,0.0002412698
"1991-03-07",-0.002421796,0.000240873
"1991-03-08",-0.00515881,0.0002369048
"1991-03-11",-0.007727504,0.0002337302
"1991-03-12",0.01239881,0.0002325397
"1991-03-13",-0.002732794,0.0002313492
"1991-03-14",0.0003552218,0.0002285714
"1991-03-15",-0.003804596,0.0002301587
"1991-03-18",-0.01471637,0.000231746
"1991-03-19",0.003772805,0.0002337302
"1991-03-20",-0.003501184,0.0002333333
"1991-03-21",0.002583445,0.0002329365
"1991-03-22",0.006493506,0.0002329365
"1991-03-25",0.01761393,0.0002333333
"1991-03-26",-0.002364899,0.0002325397
"1991-03-27",-0.0002017451,0.0002305556
"1991-03-28",-0.01034152,0.0002277778
"1991-04-01",0.02222449,0.0002285714
"1991-04-02",-0.001346365,0.0002289683
"1991-04-03",0.002296899,0.0002289683
"1991-04-04",-0.01145818,0.0002277778
"1991-04-05",0.008920022,0.0002265873
"1991-04-08",-0.01333666,0.0002242063
"1991-04-09",-0.001012504,0.000222619
"1991-04-10",0.01216237,0.000222619
"1991-04-11",0.007460071,0.0002210317
"1991-04-12",0.002186661,0.0002186508
"1991-04-15",0.01700883,0.0002218254
"1991-04-16",0.00741138,0.000222619
"1991-04-17",-0.004936838,0.0002206349
"1991-04-18",-0.01084683,0.0002246032
"1991-04-19",-0.008359559,0.0002281746
"1991-04-22",0.002281067,0.0002257937
"1991-04-23",0.002721156,0.0002265873
"1991-04-24",-0.009029457,0.0002246032
"1991-04-25",-0.0004979088,0.000222619
"1991-04-26",-0.01399821,0.0002230159
"1991-04-29",0.004648108,0.0002218254
"1991-04-30",0.01327634,0.0002186508
"1991-05-01",0.0007444538,0.0002198413
"1991-05-02",0.0008430867,0.0002166667
"1991-05-03",-0.001734305,0.0002170635
"1991-05-06",-0.007147821,0.0002166667
"1991-05-07",0.00329967,0.000218254
"1991-05-08",0.01265697,0.000218254
"1991-05-09",-0.01948627,0.0002174603
"1991-05-10",0.002860584,0.0002174603
"1991-05-13",-0.01351148,0.0002170635
"1991-05-14",-0.008116471,0.0002178571
"1991-05-15",0.009972894,0.0002162698
"1991-05-16",0.0006582945,0.0002142857
"1991-05-17",-0.0001518142,0.0002142857
"1991-05-20",0.008351048,0.0002162698
"1991-05-21",0.002409276,0.000218254
"1991-05-22",-0.003154574,0.0002166667
"1991-05-23",0.006881656,0.0002142857
"1991-05-24",0.01192317,0.0002142857
"1991-05-28",0.002317097,0.0002142857
"1991-05-29",0.01101766,0.0002162698
"1991-05-30",0.007540744,0.0002162698
"1991-05-31",-0.004394013,0.0002194444
"1991-06-03",-0.0007274844,0.0002222222
"1991-06-04",-0.006697729,0.0002210317
"1991-06-05",-0.003664614,0.0002218254
"1991-06-06",-0.01078907,0.0002206349
"1991-06-07",-0.002181349,0.0002206349
"1991-06-10",0.006707408,0.0002214286
"1991-06-11",-0.01145,0.0002210317
"1991-06-12",0.002745881,0.0002206349
"1991-06-13",0.01249689,0.0002214286
"1991-06-14",-0.005556648,0.0002218254
"1991-06-17",-0.003906443,0.0002218254
"1991-06-18",-0.009134234,0.0002230159
"1991-06-19",0.001002004,0.0002210317
"1991-06-20",0.006356356,0.0002206349
"1991-06-21",-0.01790421,0.0002210317
"1991-06-24",-0.0006583278,0.0002206349
"1991-06-25",0.00268572,0.0002214286
"1991-06-26",0.007681811,0.0002206349
"1991-06-27",-0.008526004,0.0002202381
"1991-06-28",0.01836208,0.0002198413
"1991-07-01",-0.001092788,0.0002214286
"1991-07-02",-0.01084038,0.0002214286
"1991-07-03",0.002161673,0.0002206349
"1991-07-05",0.01043391,0.0002214286
"1991-07-08",-0.004716279,0.0002210317
"1991-07-09",-0.0008479649,0.0002218254
"1991-07-10",0.003394738,0.0002214286
"1991-07-11",0.008806408,0.0002206349
"1991-07-12",0.005770369,0.0002202381
"1991-07-15",-0.002108567,0.0002210317
"1991-07-16",-0.0007862408,0.0002218254
"1991-07-17",0.01111439,0.000222619
"1991-07-18",-0.00286965,0.0002218254
"1991-07-19",-0.003365689,0.0002214286
"1991-07-22",-0.008907596,0.0002210317
"1991-07-23",-0.001925926,0.0002218254
"1991-07-24",0.006283707,0.0002214286
"1991-07-25",4.916904e-05,0.0002214286
"1991-07-26",0.005949162,0.0002214286
"1991-07-29",0.009335288,0.0002210317
"1991-07-30",0.0030507,0.0002206349
"1991-07-31",-0.001689678,0.0002194444
"1991-08-01",0.0002901494,0.0002202381
"1991-08-02",-0.005366207,0.0002166667
"1991-08-05",0.01458151,0.000218254
"1991-08-06",0,0.0002146825
"1991-08-07",-0.003066015,0.0002134921
"1991-08-08",-0.005526189,0.0002130952
"1991-08-09",0.002464363,0.0002111111
"1991-08-12",0.004241782,0.0002107143
"1991-08-13",0.0008159739,0.0002099206
"1991-08-14",-0.001342861,0.0002099206
"1991-08-15",-0.009508716,0.0002103175
"1991-08-16",-0.02346667,0.0002087302
"1991-08-19",0.007993645,0.0002027778
"1991-08-20",0.02950448,0.0002027778
"1991-08-21",0.002009473,0.0002095238
"1991-08-22",0.007401041,0.0002107143
"1991-08-23",-0.0007109679,0.0002138889
"1991-08-26",-0.001849832,0.0002146825
"1991-08-27",0.00921878,0.0002134921
"1991-08-28",-0.0003295979,0.0002103175
"1991-08-29",-0.00249635,0.000209127
"1991-08-30",-0.008168854,0.0002115079
"1991-09-03",-0.005427279,0.0002119048
"1991-09-04",-0.002010435,0.0002115079
"1991-09-05",4.796393e-05,0.0002111111
"1991-09-06",-0.001247002,0.0002099206
"1991-09-09",-0.01018056,0.0002095238
"1991-09-10",0.001503978,0.0002079365
"1991-09-11",0.005958436,0.0002087302
"1991-09-12",-0.009582972,0.0002071429
"1991-09-13",0.005834589,0.0002047619
"1991-09-16",-0.0005800744,0.0002055556
"1991-09-17",0.003869407,0.0002059524
"1991-09-18",0.001734522,0.0002055556
"1991-09-19",0.001010052,0.0002063492
"1991-09-20",-0.004997117,0.0002059524
"1991-09-23",0.004732471,0.000206746
"1991-09-24",-0.002018648,0.0002051587
"1991-09-25",-0.000866885,0.0002051587
"1991-09-26",-0.00139786,0.0002035714
"1991-09-27",0.00521311,0.0002035714
"1991-09-30",0.003553421,0.0002027778
"1991-10-01",-0.002248911,0.000202381
"1991-10-02",-0.009639363,0.0002019841
"1991-10-03",-0.008280471,2e-04
"1991-10-04",-0.004443359,0.0001992063
"1991-10-07",0.003187994,0.0001992063
"1991-10-08",-0.01002249,0.0001992063
"1991-10-09",0.01007457,0.0001988095
"1991-10-10",0.002493522,0.0001996032
"1991-10-11",0.01331448,0.0001980159
"1991-10-14",0.01184002,0.0001980159
"1991-10-15",0.004709128,0.0001968254
"1991-10-16",-0.00213048,0.0001972222
"1991-10-17",0.001613133,0.0001996032
"1991-10-18",-0.006205296,0.0001996032
"1991-10-21",-0.005481411,2e-04
"1991-10-22",0.0004313444,0.0002007937
"1991-10-23",-0.007281786,2e-04
"1991-10-24",-0.002123347,0.0001972222
"1991-10-25",0.01397621,0.0001968254
"1991-10-28",0.005150951,0.0001960317
"1991-10-29",0.003890866,0.0001940476
"1991-10-30",-0.001134376,0.0001920635
"1991-10-31",-0.002791842,0.0001912698
"1991-11-01",-0.002562399,0.0001884921
"1991-11-04",-0.003901047,0.0001880952
"1991-11-05",0.003390964,0.0001888889
"1991-11-06",0.009710124,0.0001837302
"1991-11-07",-0.001979918,0.0001837302
"1991-11-08",0.0007085164,0.0001833333
"1991-11-11",0.009345794,0.0001833333
"1991-11-12",0.001823793,0.0001833333
"1991-11-13",-0.0005601456,0.0001837302
"1991-11-14",-0.03341856,0.0001837302
"1991-11-15",0.006931317,0.0001821429
"1991-11-18",-0.01497064,0.000181746
"1991-11-19",-0.002199091,0.0001797619
"1991-11-20",0.004162993,0.0001781746
"1991-11-21",-0.01019363,0.0001757937
"1991-11-22",-0.002020302,0.0001753968
"1991-11-25",0.007110058,0.0001757937
"1991-11-26",-0.003578958,0.0001746032
"1991-11-27",-0.003395001,0.0001742063
"1991-11-29",0.0165885,0.000172619
"1991-12-02",-0.001019863,0.0001738095
"1991-12-03",-0.002236266,0.0001730159
"1991-12-04",-0.006870006,0.0001710317
"1991-12-05",0.004611686,0.0001710317
"1991-12-06",-0.002099917,0.000168254
"1991-12-09",-0.0008319468,0.0001646825
"1991-12-10",-0.0003918303,0.0001666667
"1991-12-11",0.01033858,0.0001646825
"1991-12-12",0.007759457,0.0001646825
"1991-12-13",9.624639e-05,0.0001646825
"1991-12-16",-0.004330671,0.0001642857
"1991-12-17",0.002078098,0.0001630952
"1991-12-18",-0.002411382,0.0001634921
"1991-12-19",0.01194102,0.0001603175
"1991-12-20",0.02541563,0.0001484127
"1991-12-23",0.00642937,0.0001492063
"1991-12-24",0.0139339,0.0001511905
"1991-12-26",0.004109026,0.0001515873
"1991-12-27",0.02146137,0.0001531746
"1991-12-30",0.004851992,0.0001535714
"1991-12-31",0.0004872863,0.0001539683
"1992-01-02",0.005136152,0.0001531746
"1992-01-03",-0.003171666,0.0001527778
"1992-01-06",-0.00123735,0.0001511905
"1992-01-07",0.001769833,0.0001488095
"1992-01-08",-0.001060024,0.000147619
"1992-01-09",-0.005880532,0.0001496032
"1992-01-10",-0.001734567,0.0001515873
"1992-01-13",0.01488082,0.0001511905
"1992-01-14",0.0008780017,0.0001515873
"1992-01-15",-0.005965174,0.000152381
"1992-01-16",0.001676742,0.0001503968
"1992-01-17",-0.005858773,0.0001503968
"1992-01-20",-0.008817795,0.0001503968
"1992-01-21",0.01341142,0.0001480159
"1992-01-22",-0.007455115,0.0001488095
"1992-01-23",0.001333333,0.0001496032
"1992-01-24",-0.001020861,0.0001511905
"1992-01-27",-5.421011e-20,0.0001527778
"1992-01-28",-0.01097436,0.0001519841
"1992-01-29",0.003234501,0.0001531746
"1992-01-30",-0.006761598,0.0001519841
"1992-01-31",0.001893512,0.000152381
"1992-02-03",0.01066463,0.000152381
"1992-02-04",0.0001335708,0.000152381
"1992-02-05",4.451765e-05,0.000152381
"1992-02-06",-0.006499288,0.0001511905
"1992-02-07",0.006676225,0.0001484127
"1992-02-10",8.901945e-05,0.0001480159
"1992-02-11",0.008233566,0.0001488095
"1992-02-12",-0.008122186,0.0001488095
"1992-02-13",-0.002803738,0.0001503968
"1992-02-14",-0.01222832,0.0001503968
"1992-02-18",0.00225907,0.0001511905
"1992-02-19",0.01392959,0.0001527778
"1992-02-20",-0.005779833,0.0001539683
"1992-02-21",0.00210178,0.0001559524
"1992-02-24",-0.004328618,0.0001559524
"1992-02-25",0.01205629,0.0001571429
"1992-02-26",-0.003454231,0.0001563492
"1992-02-27",-0.002666311,0.0001559524
"1992-02-28",-0.0004901306,0.0001559524
"1992-03-02",0.0010699,0.0001599206
"1992-03-03",-0.008416459,0.0001603175
"1992-03-04",-0.006781336,0.0001599206
"1992-03-05",-0.004973775,0.0001603175
"1992-03-06",0.002044897,0.0001603175
"1992-03-09",0.004262845,0.000159127
"1992-03-10",-0.006909009,0.000159127
"1992-03-11",-0.0002273554,0.000159127
"1992-03-12",0.004957475,0.0001595238
"1992-03-13",0.001448226,0.0001611111
"1992-03-16",0.007998915,0.0001611111
"1992-03-17",-0.0009414929,0.0001611111
"1992-03-18",0.001705259,0.0001607143
"1992-03-19",0.003763104,0.0001607143
"1992-03-20",-0.003258056,0.0001611111
"1992-03-23",-0.00237317,0.0001619048
"1992-03-24",-0.003231598,0.0001607143
"1992-03-25",0.000990634,0.000159127
"1992-03-26",-0.0105713,0.000159127
"1992-03-27",-0.001136622,0.000159127
"1992-03-30",0.001820665,0.000159127
"1992-03-31",0.001453885,0.0001607143
"1992-04-01",-0.009073587,0.000159127
"1992-04-02",0.002747001,0.0001595238
"1992-04-03",0.01018172,0.0001571429
"1992-04-06",-0.01848588,0.0001571429
"1992-04-07",-0.008795358,0.0001535714
"1992-04-08",0.01570267,0.0001535714
"1992-04-09",0.009193615,0.0001452381
"1992-04-10",0.004577592,0.0001448413
"1992-04-13",0.01565531,0.0001436508
"1992-04-14",0.009550462,0.0001436508
"1992-04-15",-0.0004400053,0.0001436508
"1992-04-16",-0.01404235,0.0001448413
"1992-04-20",0.0003571747,0.0001464286
"1992-04-21",-0.0009818799,0.0001460317
"1992-04-22",0.004512152,0.0001460317
"1992-04-23",-0.006181899,0.0001456349
"1992-04-24",-0.001253021,0.0001456349
"1992-04-27",0.001747468,0.0001472222
"1992-04-28",0.007201324,0.0001472222
"1992-04-29",0.007238654,0.0001472222
"1992-04-30",-0.00573167,0.0001468254
"1992-05-01",0.01073123,0.0001440476
"1992-05-04",-4.387312e-05,0.0001444444
"1992-05-05",0,0.0001444444
"1992-05-06",-0.002106002,0.0001436508
"1992-05-07",0.0005715793,0.0001436508
"1992-05-08",0.005976183,0.0001440476
"1992-05-11",-0.005154414,0.0001444444
"1992-05-12",0.0005268935,0.0001436508
"1992-05-13",-0.007855356,0.0001424603
"1992-05-14",-0.007254069,0.0001416667
"1992-05-15",0.006772411,0.0001420635
"1992-05-18",0.008718357,0.0001428571
"1992-05-19",-0.002237529,0.0001404762
"1992-05-20",-0.006595726,0.0001416667
"1992-05-21",0.00358534,0.0001456349
"1992-05-22",-0.006218851,0.0001460317
"1992-05-26",0.00199716,0.0001484127
"1992-05-27",0.01120609,0.0001468254
"1992-05-28",-0.003241349,0.0001460317
"1992-05-29",0.00483389,0.0001468254
"1992-06-01",-0.009009009,0.0001488095
"1992-06-02",0.002780229,0.0001484127
"1992-06-03",-0.003124587,0.0001472222
"1992-06-04",0.0006621932,0.0001464286
"1992-06-05",-0.000176468,0.0001460317
"1992-06-08",-0.007854212,0.0001460317
"1992-06-09",-0.006715588,0.0001460317
"1992-06-10",0.004522253,0.0001460317
"1992-06-11",0.001872075,0.0001452381
"1992-06-12",0.001423678,0.0001452381
"1992-06-15",-0.004709227,0.0001448413
"1992-06-16",-0.01473017,0.0001444444
"1992-06-17",-0.003080687,0.0001436508
"1992-06-18",0.006862077,0.000143254
"1992-06-19",-0.000541614,0.0001448413
"1992-06-22",0.00171604,0.0001444444
"1992-06-23",-0.0004057344,0.0001460317
"1992-06-24",-0.001623596,0.0001444444
"1992-06-25",0.000948638,0.0001436508
"1992-06-26",0.01371965,0.0001436508
"1992-06-29",-0.001825305,0.0001416667
"1992-06-30",0.01173007,0.0001416667
"1992-07-01",-0.002556868,0.000140873
"1992-07-02",0.005126845,0.0001285714
"1992-07-06",-0.01116876,0.0001277778
"1992-07-07",0.002845962,0.000127381
"1992-07-08",0.009755232,0.0001277778
"1992-07-09",0.001053926,0.000127381
"1992-07-10",0.0007018775,0.0001277778
"1992-07-13",0.006882343,0.000127381
"1992-07-14",-0.001262571,0.000127381
"1992-07-15",0.001176983,0.0001261905
"1992-07-16",-0.004484695,0.0001257937
"1992-07-17",-0.004373688,0.0001253968
"1992-07-20",0.000131787,0.0001261905
"1992-07-21",-0.006720253,0.0001265873
"1992-07-22",0.002918546,0.0001257937
"1992-07-23",-0.001014109,0.0001253968
"1992-07-24",-4.413647e-05,0.0001253968
"1992-07-27",0.01465395,0.0001265873
"1992-07-28",0.01139725,0.0001265873
"1992-07-29",0.004129032,0.0001261905
"1992-07-30",0.0008138439,0.0001261905
"1992-07-31",0.002182752,0.0001261905
"1992-08-03",-0.001622822,0.0001257937
"1992-08-04",-0.005004705,0.0001257937
"1992-08-05",-0.003654185,0.0001257937
"1992-08-06",-0.003969624,0.0001253968
"1992-08-07",0.001429562,0.0001246032
"1992-08-10",-0.001124713,0.0001242063
"1992-08-11",-0.002555108,0.0001242063
"1992-08-12",0,0.0001238095
"1992-08-13",0.005340396,0.000122619
"1992-08-14",0.002072986,0.0001214286
"1992-08-17",0.001551524,0.0001218254
"1992-08-18",-0.00735832,0.0001218254
"1992-08-19",0.0003034507,0.0001222222
"1992-08-20",-0.008060672,0.0001222222
"1992-08-21",-0.009830049,0.0001218254
"1992-08-24",0.002294388,0.000125
"1992-08-25",0.004710336,0.0001257937
"1992-08-26",0.0001752618,0.0001253968
"1992-08-27",0.003285583,0.0001253968
"1992-08-28",-0.001833901,0.0001253968
"1992-08-31",0.005074366,0.0001253968
"1992-09-01",0.004700557,0.000125
"1992-09-02",0.0001299601,0.0001246032
"1992-09-03",-0.002035778,0.0001246032
"1992-09-04",-0.006206597,0.000115873
